Gene_Symbol	DES
ZNF501	0.182692307692308
KIAA1143	0.282296650717703
KIF15	0.444976076555024
TMEM42	0.144230769230769
TGM4	0.153846153846154
ZDHHC3	0.0772946859903382
EXOSC7	0.0483091787439614
CLEC3B	0.485576923076923
CDCP1	0.178743961352657
TMEM158	0.260869565217391
LARS2	0.260869565217391
LIMD1	0.143540669856459
SACM1L	0.373205741626794
SLC6A20	0.148325358851675
LZTFL1	0.253588516746411
CCR9	0.207729468599034
FYCO1	0.434782608695652
CXCR6	0.0966183574879227
XCR1	0.251207729468599
CCR3	0.285024154589372
CCR1	0.262135922330097
CCR2	0.195121951219512
CCR5	0.141463414634146
CCRL2	0.156862745098039
LTF	0.224390243902439
RTP3	0.0731707317073171
LRRC2	0.507317073170732
TDGF1	0.282926829268293
ALS2CL	0.170731707317073
TMIE	0.380487804878049
PRSS50	0.284313725490196
PRSS45	0.12807881773399
PRSS42	0.266009852216749
MYL3	0.502463054187192
PTH1R	0.502463054187192
CCDC12	0.0492610837438424
NBEAL2	0.0443349753694581
SETD2	0.268292682926829
KIF9	0.220588235294118
KLHL18	0.352657004830918
PTPN23	0.25
SCAP	0.215311004784689
ELP6	0.133971291866029
CSPG5	0.259615384615385
SMARCC1	0.303317535545024
DHX30	0.316037735849057
MAP4	0.338028169014085
CDC25A	0.422535211267606
CAMP	0.127358490566038
ZNF589	0.183962264150943
NME6	0.268867924528302
SPINK8	0.366197183098592
FBXW12	0.211267605633803
PLXNB1	0.216981132075472
CCDC51	0.193396226415094
TMA7	0.179245283018868
ATRIP	0.273584905660377
TREX1	0
SHISA5	0.231132075471698
PFKFB4	0.523584905660377
UCN2	0.235849056603774
COL7A1	0.391509433962264
UQCRC1	0.248826291079812
TMEM89	0.253521126760563
SLC26A6	0.492957746478873
CELSR3	0.394366197183099
NCKIPSD	0.333333333333333
IP6K2	0.107981220657277
PRKAR2A	0.413953488372093
SLC25A20	0.331775700934579
ARIH2OS	0.121495327102804
ARIH2	0.41588785046729
P4HTM	0.247663551401869
WDR6	0.308411214953271
DALRD3	0.102803738317757
NDUFAF3	0.233644859813084
IMPDH2	0.205607476635514
QRICH1	0.285046728971963
QARS	0.117370892018779
USP19	0.417840375586854
LAMB2	0.535211267605634
CCDC71	0.0610328638497653
KLHDC8B	0.427230046948357
C3orf84	0.0657276995305164
CCDC36	0.378504672897196
C3orf62	0.196261682242991
USP4	0.425233644859813
RHOA	0.39906103286385
TCTA	0.309859154929577
AMT	0.394366197183099
NICN1	0.450704225352113
DAG1	0.253521126760563
BSN	0.230046948356808
APEH	0.216981132075472
MST1	0.169811320754717
RNF123	0.259433962264151
AMIGO3	0.400943396226415
GMPPB	0.169811320754717
IP6K1	0.297169811320755
CDHR4	0.265402843601896
UBA7	0.194312796208531
TRAIP	0.5260663507109
CAMKV	0.194312796208531
MST1R	0.156398104265403
MON1A	0.232227488151659
RBM6	0.286384976525822
RBM5	0.313084112149533
SEMA3F	0.0938967136150235
GNAT1	0.273584905660377
SLC38A3	0.10377358490566
GNAI2	0.372641509433962
SEMA3B	0.504716981132076
LSMEM2	0.212264150943396
IFRD2	0.292452830188679
HYAL3	0.179245283018868
HYAL1	0.471698113207547
HYAL2	0.117924528301887
TUSC2	0.19811320754717
RASSF1	0.330188679245283
ZMYND10	0.160377358490566
NPRL2	0.231132075471698
CYB561D2	0.113207547169811
TMEM115	0.14622641509434
CACNA2D2	0.403755868544601
C3orf18	0.398104265402844
HEMK1	0.241706161137441
CISH	0.155660377358491
MAPKAPK3	0.141509433962264
DOCK3	0.359447004608295
MANF	0.328571428571429
RBM15B	0.19047619047619
DCAF1	0.357142857142857
RAD54L2	0.433333333333333
TEX264	0.100961538461538
GRM2	0.125
IQCF6	0.119617224880383
IQCF3	0.0574162679425837
IQCF2	0.0334928229665072
IQCF5	0
IQCF1	0.132701421800948
RRP9	0.223809523809524
PARP3	0.342857142857143
GPR62	0.280952380952381
PCBP4	0.419047619047619
ABHD14B	0.371428571428571
ABHD14A	0.276190476190476
ABHD14A-ACY1	0.1
ACY1	0.233333333333333
RPL29	0.233333333333333
DUSP7	0.242857142857143
POC1A	0.42654028436019
ALAS1	0.194312796208531
TLR9	0.23696682464455
TWF2	0.165876777251185
PPM1M	0.52132701421801
WDR82	0.445497630331754
GLYCTK	0.165876777251185
DNAH1	0.266355140186916
BAP1	0.303738317757009
PHF7	0.358139534883721
SEMA3G	0.52093023255814
TNNC1	0.348837209302326
NISCH	0.41588785046729
STAB1	0.317757009345794
NT5DC2	0.380281690140845
SMIM4	0.248826291079812
PBRM1	0.393518518518519
GNL3	0.0648148148148148
GLT8D1	0.189814814814815
SPCS1	0.143518518518519
NEK4	0.306976744186047
ITIH1	0.216981132075472
ITIH3	0.431924882629108
ITIH4	0.220657276995305
MUSTN1	0.126760563380282
TMEM110-MUSTN1	0.219626168224299
SFMBT1	0.35981308411215
RFT1	0.300469483568075
PRKCD	0.126760563380282
TKT	0.225352112676056
DCP1A	0.47887323943662
CACNA1D	0.293023255813953
CHDH	0.381395348837209
IL17RB	0.413953488372093
ACTR8	0.302325581395349
CACNA2D3	0.465753424657534
LRTM1	0.0372093023255814
WNT5A	0.0604651162790698
ERC2	0.264840182648402
CCDC66	0.152777777777778
FAM208A	0.189814814814815
ARHGEF3	0.474654377880184
SPATA12	0.171296296296296
IL17RD	0.217592592592593
HESX1	0.240740740740741
APPL1	0.324074074074074
ASB14	0.291666666666667
DNAH12	0.134259259259259
PDE12	0.444444444444444
ARF4	0.283720930232558
DENND6A	0.449074074074074
SLMAP	0.447488584474886
FLNB	0.294930875576037
DNASE1L3	0.476635514018692
ABHD6	0.495327102803738
RPP14	0.462616822429907
PXK	0.448598130841121
PDHB	0.300469483568075
KCTD6	0.320754716981132
ACOX2	0.5
FAM107A	0.564593301435407
FAM3D	0.0717703349282297
C3orf67	0.446009389671362
FHIT	0.462222222222222
PTPRG	0.252212389380531
C3orf14	0.278538812785388
FEZF2	0.0547945205479452
CADPS	0.289592760180996
SYNPR	0.117647058823529
SNTN	0.0995475113122172
C3orf49	0.259090909090909
THOC7	0.281818181818182
ATXN7	0.402714932126697
PSMD6	0.217194570135747
PRICKLE2	0.504504504504504
ADAMTS9	0.3710407239819
MAGI1	0.463636363636364
SLC25A26	0.287671232876712
LRIG1	0.360730593607306
KBTBD8	0.409090909090909
SUCLG2	0.490990990990991
FAM19A1	0.199115044247788
FAM19A4	0.378378378378378
EOGT	0.407239819004525
TMF1	0.313636363636364
UBA3	0.318181818181818
ARL6IP5	0.395454545454545
LMOD3	0.440909090909091
FRMD4B	0.131221719457014
MITF	0.413636363636364
FOXP1	0.47787610619469
EIF4E3	0.439814814814815
GPR27	0.342592592592593
PROK2	0.11214953271028
RYBP	0.412844036697248
SHQ1	0.194444444444444
GXYLT2	0.325581395348837
PPP4R2	0.223255813953488
EBLN2	0.0327102803738318
PDZRN3	0.481132075471698
CNTN3	0.433333333333333
FRG2C	0.218446601941748
ZNF717	0.233009708737864
ROBO2	0.3125
ROBO1	0.315533980582524
GBE1	0.358490566037736
CADM2	0.328571428571429
VGLL3	0.26
CHMP2B	0.27
POU1F1	0.14
HTR1F	0.0757575757575758
CGGBP1	0.201005025125628
ZNF654	0.316582914572864
C3orf38	0.130653266331658
EPHA3	0.303482587064677
PROS1	0.184834123222749
ARL13B	0.0694444444444444
STX19	0.0325581395348837
DHFR2	0.0531400966183575
NSUN3	0.0521327014218009
EPHA6	0.133333333333333
ARL6	0.0728155339805825
CRYBG3	0.0861244019138756
GABRR3	0.0628019323671498
OR5AC2	0
OR5H1	0
OR5H14	0
OR5H15	0.00485436893203883
OR5H6	0
OR5H2	0.00485436893203883
OR5K4	0
OR5K3	0
OR5K1	0
OR5K2	0.0634146341463415
CLDND1	0.0780487804878049
GPR15	0.024390243902439
CPOX	0.0487804878048781
ST3GAL6	0.0833333333333333
DCBLD2	0.0536585365853659
COL8A1	0.0689655172413793
CMSS1	0.0738916256157636
FILIP1L	0.123152709359606
TBC1D23	0.0689655172413793
NIT2	0.0738916256157636
TOMM70	0.0886699507389163
LNP1	0.0985221674876847
TMEM45A	0.083743842364532
ADGRG7	0.00985221674876847
TFG	0.0788177339901478
ABI3BP	0.128712871287129
IMPG2	0.0198019801980198
SENP7	0.0886699507389163
TRMT10C	0.0447761194029851
PCNP	0.0945273631840796
ZBTB11	0.0597014925373134
RPL24	0.085
CEP97	0.045
NXPE3	0.085
NFKBIZ	0.095
ZPLD1	0.099009900990099
ALCAM	0.0858585858585859
CBLB	0.0707070707070707
CCDC54	0.0707070707070707
BBX	0.0904522613065327
CD47	0.104477611940299
IFT57	0.0995024875621891
HHLA2	0.0945273631840796
MYH15	0.0597014925373134
DZIP3	0.105
RETNLB	0.0555555555555556
TRAT1	0.0656565656565657
GUCA1C	0
MORC1	0.095959595959596
DPPA2	0.0151515151515152
DPPA4	0.0606060606060606
NECTIN3	0.107317073170732
CD96	0.0193236714975845
ZBED2	0.0579710144927536
PLCXD2	0.0144927536231884
PHLDB2	0.0825242718446602
ABHD10	0.0294117647058824
TAGLN3	0.0490196078431373
TMPRSS7	0.0048780487804878
C3orf52	0.0195121951219512
GCSAM	0.0390243902439024
SLC9C1	0.024390243902439
CD200	0.112745098039216
BTLA	0.0441176470588235
ATG3	0.0490196078431373
SLC35A5	0.0637254901960784
CCDC80	0.107843137254902
CD200R1L	0.0829268292682927
CD200R1	0.102439024390244
GTPBP8	0.0784313725490196
NEPRO	0.0784313725490196
BOC	0.117647058823529
CFAP44	0.0776699029126214
SPICE1	0.0485436893203883
SIDT1	0.0390243902439024
USF3	0.116504854368932
NAA50	0.0679611650485437
ATP6V1A	0.0289855072463768
GRAMD1C	0.0434782608695652
ZDHHC23	0.0825242718446602
CCDC191	0.101941747572816
QTRT2	0.058252427184466
DRD3	0.0145631067961165
ZNF80	0.0341463414634146
TIGIT	0.0195121951219512
ZBTB20	0.132701421800948
GAP43	0.111650485436893
LSAMP	0.10952380952381
IGSF11	0.0813397129186603
C3orf30	0.0478468899521531
UPK1B	0.0574162679425837
B4GALT4	0.0526315789473684
ARHGAP31	0.0571428571428571
TMEM39A	0.0619047619047619
POGLUT1	0.0523809523809524
TIMMDC1	0.0857142857142857
CD80	0.0523809523809524
ADPRH	0.0571428571428571
PLA1A	0.0857142857142857
POPDC2	0.0813397129186603
COX17	0.062200956937799
MAATS1	0.0861244019138756
NR1I2	0.0382775119617225
GSK3B	0.0660377358490566
GPR156	0.019047619047619
LRRC58	0.0382775119617225
FSTL1	0.0382775119617225
NDUFB4	0.0430622009569378
HGD	0.0239234449760766
RABL3	0.105263157894737
GTF2E1	0.0430622009569378
STXBP5L	0.0754716981132075
POLQ	0.1
ARGFX	0.00952380952380952
FBXO40	0.0476190476190476
HCLS1	0.0571428571428571
GOLGB1	0.104761904761905
IQCB1	0.0428571428571429
EAF2	0.0142857142857143
SLC15A2	0.00952380952380952
ILDR1	0
CD86	0.0571428571428571
CASR	0.0476190476190476
CSTA	0.0142857142857143
CCDC58	0.0761904761904762
FAM162A	0.0761904761904762
WDR5B	0.0333333333333333
KPNA1	0.0523809523809524
PARP9	0.0805687203791469
DTX3L	0.0900473933649289
PARP15	0.0521327014218009
PARP14	0.0995260663507109
HSPBAP1	0.0521327014218009
DIRC2	0.0283018867924528
SEMA5B	0.0747663551401869
PDIA5	0.0558139534883721
SEC22A	0.0422535211267606
ADCY5	0.122641509433962
HACD2	0.0805687203791469
MYLK	0.0947867298578199
CCDC14	0.0566037735849057
ROPN1	0.0566037735849057
KALRN	0.0849056603773585
UMPS	0.0471698113207547
ITGB5	0.0943396226415094
MUC13	0.0283018867924528
HEG1	0.0707547169811321
SLC12A8	0.10377358490566
ZNF148	0.042654028436019
SNX4	0.0663507109004739
OSBPL11	0.0714285714285714
ALG1L	0.0192307692307692
ROPN1B	0.0144230769230769
SLC41A3	0.0526315789473684
ALDH1L1	0.0761904761904762
KLF15	0.0952380952380952
CFAP100	0.0666666666666667
ZXDC	0.0523809523809524
UROC1	0.0380952380952381
CHST13	0.0476190476190476
C3orf22	0.0285714285714286
TXNRD3	0.0523809523809524
CHCHD6	0.0805687203791469
PLXNA1	0.10952380952381
C3orf56	0.019047619047619
TPRA1	0.0710900473933649
MCM2	0.109004739336493
PODXL2	0.080952380952381
ABTB1	0.0523809523809524
MGLL	0.123809523809524
KBTBD12	0.0909090909090909
SEC61A1	0.0619047619047619
RUVBL1	0.080952380952381
EEFSEC	0.0666666666666667
DNAJB8	0.0191387559808612
GATA2	0.062200956937799
RPN1	0.0853080568720379
RAB7A	0.0616113744075829
ACAD9	0.0666666666666667
KIAA1257	0.0523809523809524
EFCC1	0.0947867298578199
GP9	0.033175355450237
RAB43	0.028436018957346
ISY1-RAB43	0.0663507109004739
ISY1	0.042654028436019
CNBP	0.118483412322275
COPG1	0.0947867298578199
HMCES	0.018957345971564
H1FX	0.0473933649289099
EFCAB12	0.042654028436019
MBD4	0.0805687203791469
IFT122	0.0521327014218009
RHO	0.0473933649289099
H1FOO	0.023696682464455
PLXND1	0.0471698113207547
TMCC1	0.0610328638497653
TRH	0.0516431924882629
ALG1L2	0.0234741784037559
COL6A5	0.014018691588785
COL6A6	0.0754716981132075
PIK3R4	0.0707547169811321
ATP2C1	0.0422535211267606
ASTE1	0.0330188679245283
NEK11	0.0566037735849057
NUDT16	0.0669856459330144
MRPL3	0.0619047619047619
CPNE4	0.0613207547169811
ACPP	0.00469483568075117
DNAJC13	0.0328638497652582
ACAD11	0.0751173708920188
NPHP3-ACAD11	0.0469483568075117
ACKR4	0.0845070422535211
UBA5	0.0516431924882629
NPHP3	0.0751173708920188
TMEM108	0.0697674418604651
BFSP2	0.0186915887850467
CDV3	0.0837209302325581
TOPBP1	0.0744186046511628
TF	0.0694444444444444
SRPRB	0.0324074074074074
RAB6B	0.087962962962963
SLCO2A1	0.0648148148148148
RYK	0.0691244239631336
AMOTL2	0.0414746543778802
ANAPC13	0.0458715596330275
CEP63	0.0504587155963303
EPHB1	0.055045871559633
KY	0.0825688073394495
PPP2R3A	0.0545454545454545
MSL2	0.0633484162895928
PCCB	0.073394495412844
STAG1	0.0409090909090909
SLC35G2	0.0776255707762557
NCK1	0.045662100456621
IL20RB	0.045662100456621
SOX14	0.00904977375565611
CLDN18	0.0318181818181818
DZIP1L	0.0452488687782805
A4GNT	0.0452488687782805
DBR1	0.0361990950226244
ARMC8	0.085972850678733
NME9	0.00904977375565611
MRAS	0.045045045045045
ESYT3	0.0585585585585586
CEP70	0.0588235294117647
FAIM	0.0361990950226244
PIK3CB	0.0678733031674208
FOXL2	0.0454545454545455
FOXL2NB	0.0636363636363636
PRR23A	0.00454545454545455
MRPS22	0.0318181818181818
PRR23B	0.00909090909090909
PRR23C	0.00904977375565611
COPB2	0.0363636363636364
RBP2	0.0228310502283105
RBP1	0.0863636363636364
NMNAT3	0.0909090909090909
CLSTN2	0.0538116591928251
TRIM42	0.00448430493273543
SLC25A36	0.0361990950226244
SPSB4	0.0588235294117647
PXYLP1	0.0542986425339367
ZBTB38	0.0405405405405405
RASA2	0.0361990950226244
RNF7	0.045045045045045
GRK7	0.0226244343891403
ATP1B3	0.0271493212669683
TFDP2	0.0585585585585586
GK5	0.0540540540540541
XRN1	0.0357142857142857
ATR	0.03125
PLS1	0
TRPC1	0.0622222222222222
PCOLCE2	0.0803571428571429
PAQR9	0.0538116591928251
U2SURP	0.0405405405405405
CHST2	0.0405405405405405
SLC9A9	0.0762331838565022
C3orf58	0.05
PLOD2	0.0135135135135135
PLSCR4	0.0495495495495495
PLSCR2	0.027027027027027
PLSCR1	0.027027027027027
PLSCR5	0.00900900900900901
ZIC4	0.0267857142857143
ZIC1	0.0625
AGTR1	0.0649350649350649
CPB1	0.0562770562770563
CPA3	0.0562770562770563
GYG1	0.0517241379310345
HLTF	0.0431034482758621
HPS3	0.0258620689655172
CP	0.0474137931034483
TM4SF18	0.021551724137931
TM4SF1	0.0258620689655172
TM4SF4	0.0429184549356223
WWTR1	0.0600858369098712
COMMD2	0.0214592274678112
ANKUB1	0.00858369098712446
RNF13	0.0555555555555556
PFN2	0.0301724137931034
TSC22D2	0.0386266094420601
SERP1	0.00858369098712446
EIF2A	0.0429184549356223
ERICH6	0.0128755364806867
SIAH2	0.0257510729613734
CLRN1	0.0173160173160173
MED12L	0.0344827586206897
GPR171	0.0172413793103448
P2RY14	0.0431034482758621
GPR87	0
P2RY13	0.0301724137931034
P2RY12	0.0517241379310345
IGSF10	0.0606060606060606
AADACL2	0.0434782608695652
AADAC	0.0391304347826087
SUCNR1	0.0304347826086957
MBNL1	0.0476190476190476
P2RY1	0.0521739130434783
RAP2B	0.00865800865800866
ARHGEF26	0.0614035087719298
DHX36	0.0218340611353712
GPR149	0.0131004366812227
MME	0.0398230088495575
PLCH1	0.0176991150442478
C3orf33	0.0488888888888889
SLC33A1	0.0177777777777778
GMPS	0.0488888888888889
KCNAB1	0.0614035087719298
SSR3	0.0352422907488987
TIPARP	0.0616740088105727
LEKR1	0.0175438596491228
CCNL1	0.0218340611353712
VEPH1	0.0307017543859649
PTX3	0.0484581497797357
PQLC2L	0.039647577092511
SHOX2	0.0308370044052863
RSRC1	0.026431718061674
MLF1	0.0221238938053097
GFM1	0.0442477876106195
LXN	0.0530973451327434
RARRES1	0.0265486725663717
MFSD1	0.0176991150442478
IQCJ	0.0173913043478261
SCHIP1	0.0431034482758621
IL12A	0.0174672489082969
C3orf80	0.0174672489082969
IFT80	0.0262008733624454
SMC4	0.0394736842105263
TRIM59	0.043859649122807
KPNA4	0.0436681222707424
ARL14	0.00873362445414847
PPM1L	0.051948051948052
B3GALNT1	0.0347826086956522
NMD3	0.0472103004291846
SPTSSB	0.0128755364806867
OTOL1	0.00431034482758621
SI	0.0128755364806867
SLITRK3	0.0300429184549356
BCHE	0.051063829787234
ZBBX	0.0168067226890756
SERPINI2	0.0378151260504202
WDR49	0.0252100840336134
PDCD10	0.0168067226890756
SERPINI1	0.0336134453781513
GOLIM4	0.00840336134453781
MECOM	0.036
ACTRT3	0.0330578512396694
MYNN	0.0247933884297521
LRRC34	0.0165289256198347
LRRIQ4	0.00826446280991736
LRRC31	0.0206611570247934
SAMD7	0.00826446280991736
SEC62	0.0371900826446281
GPR160	0.00826446280991736
PHC3	0.0413223140495868
PRKCI	0.0164609053497942
SKIL	0.0164609053497942
CLDN11	0.0327868852459016
SLC7A14	0.0246913580246914
RPL22L1	0
EIF5A2	0.0371900826446281
SLC2A2	0.020746887966805
TNIK	0.0497925311203319
PLD1	0.0208333333333333
TMEM212	0
FNDC3B	0.012448132780083
GHSR	0.00829875518672199
TNFSF10	0.016597510373444
NCEH1	0.024896265560166
ECT2	0.037344398340249
SPATA16	0.0123456790123457
NLGN1	0.040983606557377
NAALADL2	0.0557768924302789
TBL1XR1	0.0245901639344262
KCNMB2	0.0123456790123457
ZMAT3	0.0420168067226891
PIK3CA	0.0296610169491525
KCNMB3	0.0341880341880342
ZNF639	0.0213675213675214
MFN1	0.0341880341880342
GNB4	0.0382978723404255
ACTL6A	0.0468085106382979
MRPL47	0.0127659574468085
NDUFB5	0.0340425531914894
USP13	0.0254237288135593
PEX5L	0.0253164556962025
TTC14	0.0170212765957447
CCDC39	0.025531914893617
FXR1	0.0171673819742489
DNAJC19	0.0171673819742489
SOX2	0.0214592274678112
ATP11B	0.0212765957446809
DCUN1D1	0.0257510729613734
MCCC1	0.0172413793103448
LAMP3	0
MCF2L2	0.00431034482758621
B3GNT5	0.00434782608695652
KLHL6	0.0129310344827586
KLHL24	0.0129310344827586
YEATS2	0.0344827586206897
MAP6D1	0.0517241379310345
PARL	0.0129310344827586
ABCC5	0.0129310344827586
HTR3D	0.0129310344827586
HTR3C	0.0431034482758621
HTR3E	0.0387931034482759
EIF2B5	0.0172413793103448
DVL3	0.0172413793103448
AP2M1	0.0344827586206897
ABCF3	0.0129310344827586
VWA5B2	0.0431034482758621
ALG3	0.0431034482758621
CAMK2N2	0.00862068965517241
ECE2	0.0560344827586207
PSMD2	0.038961038961039
EIF4G1	0.0303030303030303
FAM131A	0.0303030303030303
CLCN2	0.0560344827586207
POLR2H	0.0431034482758621
THPO	0.0344827586206897
CHRD	0.0560344827586207
EPHB3	0.0173160173160173
MAGEF1	0.0346320346320346
VPS8	0.0431034482758621
C3orf70	0.0387931034482759
EHHADH	0.025974025974026
MAP3K13	0.0216450216450216
TMEM41A	0.0216450216450216
LIPH	0.00869565217391304
SENP2	0.0524017467248908
IGF2BP2	0.0480349344978166
TRA2B	0.0434782608695652
ETV5	0.0476190476190476
DGKG	0.0567685589519651
CRYGS	0.0305676855895196
TBCCD1	0.0218340611353712
DNAJB11	0.0393013100436681
AHSG	0.0218340611353712
FETUB	0
HRG	0.0174672489082969
KNG1	0.0174672489082969
EIF4A2	0.0436681222707424
RFC4	0.0349344978165939
ADIPOQ	0.0567685589519651
ST6GAL1	0.026431718061674
RPL39L	0.0436681222707424
RTP1	0.0478260869565217
MASP1	0.0515021459227468
RTP4	0.0128755364806867
SST	0.038135593220339
RTP2	0.0169491525423729
BCL6	0.0296610169491525
LPP	0.0645161290322581
TPRG1	0.00829875518672199
TP63	0.00813008130081301
P3H2	0.0491803278688525
CLDN1	0.012396694214876
CLDN16	0.00413223140495868
TMEM207	0.00826446280991736
IL1RAP	0.0371900826446281
GMNC	0.0580912863070539
OSTN	0.0630252100840336
UTS2B	0.00840336134453781
CCDC50	0.0504201680672269
PYDC2	0.00421940928270042
FGF12	0.0632911392405063
MB21D2	0.0420168067226891
HRASLS	0.0506329113924051
ATP13A5	0.0336134453781513
ATP13A4	0.0292887029288703
OPA1	0.0292887029288703
HES1	0.0371900826446281
CPN2	0.0546218487394958
LRRC15	0.0720338983050847
GP5	0.0127118644067797
ATP13A3	0.0170212765957447
TMEM44	0.047008547008547
LSG1	0.0341880341880342
FAM43A	0.0431034482758621
XXYLT1	0.0472103004291846
ACAP2	0.0343347639484979
PPP1R2	0.0643776824034335
APOD	0.055793991416309
MUC20	0.0300429184549356
MUC4	0.0128755364806867
TNK2	0.0300429184549356
TFRC	0.0384615384615385
ZDHHC19	0.0425531914893617
SLC51A	0.0553191489361702
PCYT1A	0.0382978723404255
TCTEX1D2	0.0427350427350427
TM4SF19-TCTEX1D2	0.047008547008547
TM4SF19	0.0384615384615385
UBXN7	0.00854700854700855
RNF168	0.0343347639484979
SMCO1	0.0257510729613734
WDR53	0.0300429184549356
FBXO45	0.0301724137931034
NRROS	0.0427350427350427
PIGX	0.0299145299145299
CEP19	0.0299145299145299
PAK2	0.0341880341880342
SENP5	0.0256410256410256
NCBP2	0.0427350427350427
NCBP2-AS2	0.0299145299145299
PIGZ	0.047008547008547
MELTF	0.0641025641025641
DLG1	0.0341880341880342
BDH1	0.0173160173160173
RUBCN	0.038961038961039
FYTTD1	0.038961038961039
LRCH3	0.0480349344978166
IQCG	0.0524017467248908
RPL35A	0.0349344978165939
LMLN	0.0349344978165939
ZNF595	0.397196261682243
ZNF718	0.383177570093458
ZNF732	0.242990654205607
ZNF141	0.308411214953271
ZNF721	0.228971962616822
PIGG	0.186915887850467
PDE6B	0.266355140186916
MYL5	0.200934579439252
PCGF3	0.383177570093458
CPLX1	0.261682242990654
GAK	0.121495327102804
TMEM175	0.308411214953271
DGKQ	0.116822429906542
SLC26A1	0.299065420560748
IDUA	0.303738317757009
FGFRL1	0.200934579439252
RNF212	0.657407407407407
SPON2	0.367924528301887
CTBP1	0.169811320754717
MAEA	0.226415094339623
UVSSA	0.327014218009479
NKX1-1	0.023696682464455
FAM53A	0.369158878504673
SLBP	0.465116279069767
TMEM129	0.334883720930233
TACC3	0.537037037037037
FGFR3	0.087962962962963
LETM1	0.162790697674419
NELFA	0.267605633802817
C4orf48	0.509345794392523
NAT8L	0.200934579439252
POLN	0.381395348837209
HAUS3	0.232227488151659
MXD4	0.23696682464455
ZFYVE28	0.395238095238095
CFAP99	0.216346153846154
RNF4	0.264423076923077
FAM193A	0.427184466019417
TNIP2	0.271844660194175
SH3BP2	0.342995169082126
ADD1	0.621359223300971
MFSD10	0.278048780487805
NOP14	0.121951219512195
GRK4	0.247572815533981
HTT	0.463768115942029
MSANTD1	0.37378640776699
RGS12	0.0961538461538462
HGFAC	0.432692307692308
DOK7	0.0480769230769231
LRPAP1	0.221153846153846
ADRA2C	0.583732057416268
OTOP1	0.0721153846153846
TMEM128	0.173076923076923
LYAR	0.258373205741627
ZBTB49	0.311004784688995
NSG1	0.180952380952381
STX18	0.265402843601896
MSX1	0.578199052132701
CYTL1	0.605769230769231
STK32B	0.583732057416268
EVC2	0.502392344497608
EVC	0.349514563106796
CRMP1	0.504854368932039
JAKMIP1	0.263414634146341
WFS1	0.292079207920792
PPP2R2C	0.426470588235294
MAN2B2	0.359605911330049
MRFAP1	0.608910891089109
S100P	0.0693069306930693
MRFAP1L1	0.217821782178218
BLOC1S4	0.193069306930693
KIAA0232	0.633663366336634
TBC1D14	0.267326732673267
CCDC96	0.262376237623762
TADA2B	0.465346534653465
GRPEL1	0.183168316831683
SORCS2	0.527363184079602
PSAPL1	0.417085427135678
AFAP1	0.190954773869347
ABLIM2	0.475
SH3TC1	0.121212121212121
HTRA3	0.33502538071066
ACOX3	0.454081632653061
TRMT44	0.319587628865979
GPR78	0.4
CPZ	0.353846153846154
HMX1	0.225641025641026
USP17L10	0.00512820512820513
USP17L11	0
USP17L12	0
USP17L13	0
USP17L15	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L20	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L30	0
SLC2A9	0.335
DRD5	0.372448979591837
WDR1	0.49748743718593
ZNF518B	0.398989898989899
CLNK	0.0505050505050505
HS3ST1	0.0746268656716418
RAB28	0.338383838383838
NKX3-2	0.45959595959596
BOD1L1	0.287878787878788
CPEB2	0.597014925373134
C1QTNF7	0.706467661691542
CC2D2A	0.53960396039604
FBXL5	0.566502463054187
FAM200B	0.399014778325123
BST1	0.433497536945813
CD38	0.311881188118812
FGFBP1	0.0945273631840796
FGFBP2	0.577114427860697
PROM1	0.597014925373134
TAPT1	0.61576354679803
LDB2	0.656862745098039
QDPR	0.348039215686274
CLRN2	0.0245098039215686
LAP3	0.392156862745098
MED28	0.441176470588235
FAM184B	0.407766990291262
DCAF16	0.352941176470588
NCAPG	0.619512195121951
LCORL	0.31219512195122
SLIT2	0.631578947368421
PACRGL	0.381642512077295
KCNIP4	0.558139534883721
ADGRA3	0.296116504854369
PPARGC1A	0.650246305418719
DHX15	0.246231155778894
SOD3	0.61
CCDC149	0.43
LGI2	0.46
SEPSECS	0.225
PI4K2B	0.238805970149254
ZCCHC4	0.217821782178218
ANAPC4	0.320197044334975
SLC34A2	0.320197044334975
SEL1L3	0.17156862745098
SMIM20	0.251231527093596
RBPJ	0.423645320197044
CCKAR	0.112745098039216
TBC1D19	0.45320197044335
STIM2	0.123762376237624
PCDH7	0.507317073170732
ARAP2	0.0569948186528497
DTHD1	0.172774869109948
NWD2	0.240837696335079
C4orf19	0.219895287958115
RELL1	0.310526315789474
PGM2	0.153439153439153
TBC1D1	0.359375
PTTG2	0.148148148148148
KLF3	0.223958333333333
TLR10	0.219895287958115
TLR1	0.424083769633508
TLR6	0.352631578947368
FAM114A1	0.368421052631579
TMEM156	0.0315789473684211
KLHL5	0.288659793814433
WDR19	0.314432989690722
RFC1	0.283505154639175
KLB	0.255208333333333
RPL9	0.476439790575916
LIAS	0.287958115183246
UGDH	0.356020942408377
SMIM14	0.586387434554974
UBE2K	0.357894736842105
PDS5A	0.34375
N4BP2	0.411458333333333
RHOH	0.333333333333333
CHRNA9	0.43455497382199
RBM47	0.0208333333333333
