Gene_Symbol	DSS
POLQ	1.04117041262327
ARGFX	-0.029745398840378
FBXO40	-0.20460994752444
HCLS1	0.0549063395783605
GOLGB1	0.55664559719811
IQCB1	0.723775533732377
EAF2	0.524912654163862
SLC15A2	0.618917107821547
ILDR1	0.961323753992422
CD86	0.00495974281006654
CASR	0.0334152656191864
CSTA	0.495247636356473
CCDC58	0.625787152776839
FAM162A	0.499434321752531
WDR5B	0.710194669130181
KPNA1	0.609054869594268
PARP9	0.554688127160193
DTX3L	0.563589549317714
PARP15	0.0437286344929246
PARP14	0.411918168472795
HSPBAP1	0.616757039685977
DIRC2	0.603808918261088
SEMA5B	0.181377865107853
PDIA5	0.551364861807105
SEC22A	0.572939945567738
ADCY5	0.0116227522170369
HACD2	0.623446217792365
MYLK	0.0961506148845939
CCDC14	0.671145025721896
ROPN1	0.11985298172369
KALRN	0.549615383029453
UMPS	0.667817601529641
ITGB5	0.232696660782119
MUC13	0.572226065278143
HEG1	0.0113537760914762
SLC12A8	0.84527905832452
ZNF148	0.62739803162769
SNX4	0.79282022565113
OSBPL11	0.643210166289582
ALG1L	0.664003285150185
ROPN1B	0.594385963813078
SLC41A3	0.509596570270849
ALDH1L1	0.0264743834083203
KLF15	0.569913259293278
CFAP100	0.416082913603852
ZXDC	0.635682857266741
UROC1	-0.409484443982485
CHST13	0.0110786429097746
C3orf22	-0.0320117369070221
TXNRD3	0.533634594918583
CHCHD6	0.614543705616085
PLXNA1	0.552421504871515
C3orf56	-0.130291972647673
TPRA1	0.440913490130376
MCM2	0.854423415565683
PODXL2	0.891137786644712
ABTB1	0.177169846826922
MGLL	-0.0670742778522381
KBTBD12	-0.0856505009728501
SEC61A1	0.528154787240206
RUVBL1	0.695663825767893
EEFSEC	0.524772819746654
DNAJB8	0.129961524504106
GATA2	0.132324564761193
RPN1	0.641808875334362
RAB7A	0.616231264862218
ACAD9	0.64310745801176
KIAA1257	0.859944800503602
EFCC1	-0.0146371995172157
GP9	-0.00987165404519026
RAB43	0.673369472630537
ISY1-RAB43	0.60392847802318
ISY1	0.460640179907602
CNBP	0.441609798049599
COPG1	0.67446296507
HMCES	0.62280716003262
H1FX	0.496498038543716
EFCAB12	0.600966645135941
MBD4	0.642947752910606
IFT122	0.570514861886936
RHO	0.794022248526917
H1FOO	0.12964376304919
PLXND1	0.000674535377665535
TMCC1	0.639606125360058
TRH	0.250313488281217
ALG1L2	0.87218323849736
COL6A5	0.0557828598103417
COL6A6	0.455433943701381
PIK3R4	0.660274436144631
ATP2C1	0.674146900224477
ASTE1	0.614546504254501
NEK11	0.656465560225233
NUDT16	0.52285779544058
MRPL3	0.693013137264311
CPNE4	0.444695051914444
ACPP	0.927445367424253
DNAJC13	0.523809167309181
ACAD11	0.677269257006457
NPHP3-ACAD11	0.790024681601207
ACKR4	-0.00158435637553498
UBA5	0.579913642877825
NPHP3	0.3458658728548
TMEM108	-0.303426494932527
BFSP2	-0.15718929925747
CDV3	0.445266226903107
TOPBP1	0.899239915743137
TF	0.639186361771883
SRPRB	0.557718790826749
RAB6B	0.759422582522812
SLCO2A1	-0.161304607208366
RYK	0.540416527600324
AMOTL2	0.145579763451414
ANAPC13	0.455210075630759
CEP63	0.538353232536348
EPHB1	-0.0208967395681933
KY	0.00048697470477789
PPP2R3A	0.607089452589852
MSL2	0.54466463841935
PCCB	0.652703222769453
STAG1	0.509039420419697
SLC35G2	0.44722335712313
NCK1	0.590044015565582
IL20RB	0.506641265418403
SOX14	0.134356924618428
CLDN18	-0.0764431363326144
DZIP1L	0.0501668690123139
A4GNT	0.453068777389107
DBR1	0.64909990012553
ARMC8	0.493055742735308
NME9	0.745111414599114
MRAS	0.0455610374244196
ESYT3	0.794775958266934
CEP70	0.809766881909254
FAIM	0.446968576171064
PIK3CB	0.694083980512406
FOXL2	0.771151503331486
FOXL2NB	0.396516065325861
PRR23A	-0.0472564958888672
MRPS22	0.584869507837372
PRR23B	0.0465950391254423
PRR23C	0.0704403015070853
COPB2	0.646562306307078
RBP2	0.863403719472693
RBP1	-0.0889632704316861
NMNAT3	0.41876108171537
CLSTN2	-0.300456786056909
TRIM42	0.0729195870143437
SLC25A36	0.614812612800975
SPSB4	0.0494960172154163
PXYLP1	0.732049813776399
ZBTB38	0.295798855466776
RASA2	0.394392907104222
RNF7	0.491926888694196
GRK7	1.27133478147915
ATP1B3	0.356348073898615
TFDP2	0.700160321335788
GK5	0.637879216041358
XRN1	0.454540339058069
ATR	0.631110361855798
PLS1	0.4975700357032
TRPC1	0.00991767424496395
PCOLCE2	0.0578011238851827
PAQR9	0.00382640458176719
U2SURP	0.551012756341111
CHST2	0.107925641222188
SLC9A9	0.00614696252278012
C3orf58	0.80461271009958
PLOD2	0.322539893065063
PLSCR4	0.0492554232491711
PLSCR2	0.438649870539557
PLSCR1	0.366966462973414
PLSCR5	-0.185763110808502
ZIC4	0.142846296563686
ZIC1	1.01459038275222
AGTR1	-0.910245957591102
CPB1	-0.247563915605237
CPA3	-0.532649472428336
GYG1	0.367087488963862
HLTF	0.753458024554915
HPS3	0.656865677859178
CP	0.0563458497324258
TM4SF18	-0.0669088013104514
TM4SF1	0.384600379763968
TM4SF4	-0.150133816639718
WWTR1	0.0939414394533315
COMMD2	0.648103382134197
ANKUB1	1.09961903846001
RNF13	0.463719419876352
PFN2	0.6358571528073
TSC22D2	0.399606614845128
SERP1	0.556263474101262
EIF2A	0.414578054457073
ERICH6	1.02675966635627
SIAH2	0.536096229326539
CLRN1	0.020506568828383
MED12L	0.964184996607607
GPR171	-0.47245560441946
P2RY14	-0.269100871486138
GPR87	0.69463195839587
P2RY13	-0.400472770051218
P2RY12	-0.176284542115771
IGSF10	1.02684045692247
AADACL2	1.4979342048145
AADAC	0.519424081169196
SUCNR1	-0.0540765459284527
MBNL1	0.262313912546469
P2RY1	0.648603857132324
RAP2B	0.565251702913411
ARHGEF26	0.678031627975643
DHX36	0.624049830519459
GPR149	0.793785422314672
MME	0.564680923958372
PLCH1	0.304835078902221
C3orf33	0.601460021858295
SLC33A1	0.589292347943824
GMPS	0.687702296212573
KCNAB1	0.0843012137978315
SSR3	0.396529050842679
TIPARP	0.384101331543984
LEKR1	0.727989242721701
CCNL1	0.455345479196507
VEPH1	-0.0159057912417403
PTX3	-0.318830475618279
PQLC2L	0.0237979834319468
SHOX2	0.861666786021077
RSRC1	0.783067038895542
MLF1	0.760488688655346
GFM1	0.562513476768871
LXN	0.241237700513548
RARRES1	0.606503586539512
MFSD1	0.418231422285167
IQCJ	-0.00405787699908463
SCHIP1	0.0153153560038142
IL12A	0.313039345729023
C3orf80	-0.230418302509306
IFT80	0.597329623038575
SMC4	0.701838737546691
TRIM59	0.601771639905583
KPNA4	0.424647669741839
ARL14	-0.025866623802931
PPM1L	0.340024787714766
B3GALNT1	0.203801524690889
NMD3	0.395849575976819
SPTSSB	0.11106112196302
OTOL1	0.417614165388447
SI	0.0408729681761143
SLITRK3	0.0383029359287937
BCHE	-0.0217076675783959
ZBBX	1.45969069930183
SERPINI2	-0.0373413833467468
WDR49	0.393948711122702
PDCD10	0.631369606750721
SERPINI1	0.0215381327822451
GOLIM4	0.417432334917758
MECOM	0.0484662223858082
ACTRT3	0.00711091506468391
MYNN	0.450912096568079
LRRC34	0.0237641067200463
LRRIQ4	0.0749286248613181
LRRC31	0.454776571945796
SAMD7	0.467636891257856
SEC62	0.4014051918166
GPR160	0.493681728396769
PHC3	0.56389591535722
PRKCI	0.601743441404276
SKIL	0.423769929367566
CLDN11	-0.0108454828165188
SLC7A14	-0.00323806286791161
RPL22L1	0.108350228753935
EIF5A2	0.420998215185194
SLC2A2	0.744283397835115
TNIK	0.0211871503324796
PLD1	0.420718504086034
TMEM212	-0.0389223955312944
FNDC3B	0.395621866483601
GHSR	0
TNFSF10	0.717562908143325
NCEH1	0.598327752458008
ECT2	0.984268763505739
SPATA16	-0.455734594853564
NLGN1	0.0283055070732438
NAALADL2	0.226659845729683
TBL1XR1	0.586022325635623
KCNMB2	0.529493513146403
ZMAT3	0.127214482491507
PIK3CA	0.456462234808701
KCNMB3	0.700874665937298
ZNF639	0.599390208158745
MFN1	0.559381462782751
GNB4	-0.0640317812554359
ACTL6A	0.784113850863333
MRPL47	0.495137215027549
NDUFB5	0.436342761207766
USP13	0.425389959606712
PEX5L	0.495492616512416
TTC14	0.319145373495825
CCDC39	0.0184082410773383
FXR1	0.528209712442532
DNAJC19	0.585162782272932
SOX2	2.00530751819473
ATP11B	0.577394860097299
DCUN1D1	0.581354664575589
MCCC1	0.422712639774688
LAMP3	0.686339765710973
MCF2L2	0.425264284517506
B3GNT5	0.704614415275474
KLHL6	-0.0615330278245575
KLHL24	0.53763564198675
YEATS2	0.563489764591465
MAP6D1	0.484911938402437
PARL	0.42351194653284
ABCC5	0.536430418437726
HTR3D	0.0553994581991268
HTR3C	-0.101130520006408
HTR3E	0.243157316047236
EIF2B5	0.440185110205923
DVL3	0.567237001390228
AP2M1	0.39982549664993
ABCF3	0.54054314366051
VWA5B2	0.441476408073218
ALG3	0.675558701346943
CAMK2N2	1.03008301461471
ECE2	0.821237102148158
PSMD2	0.613309675389085
EIF4G1	0.539646338560796
FAM131A	0.421890299877846
CLCN2	0.650705708288484
POLR2H	0.526733279377776
THPO	-0.128970162899001
CHRD	-0.332019375897782
EPHB3	0.902226124256504
MAGEF1	0.700001958913576
VPS8	0.436107239850046
C3orf70	-0.0690421916136685
EHHADH	0.676399853557356
MAP3K13	0.68975416554348
TMEM41A	0.735440598087308
LIPH	0.4217808815657
SENP2	0.706060679629508
IGF2BP2	0.424178924204657
TRA2B	0.337397787370726
ETV5	0.287451461022507
DGKG	0.422032139939025
CRYGS	0.366390586218044
TBCCD1	0.643261958646921
DNAJB11	0.601226819980877
AHSG	0.964342389746706
FETUB	1.01576045220703
HRG	1.01367140286119
KNG1	0.561016738476684
EIF4A2	0.416977735444193
RFC4	0.951794924857137
ADIPOQ	-0.255350803119073
ST6GAL1	0.217431033060284
RPL39L	-0.0519528153950588
RTP1	0.403811205959768
MASP1	0.185480811372027
RTP4	-0.0137521908117612
SST	0.116577849649713
RTP2	1.26164474585888
BCL6	0.390058059493514
LPP	0.0656426737074035
TPRG1	-0.0844352531177136
TP63	0.474282848225625
P3H2	0.295187051351324
CLDN1	0.979847937448391
CLDN16	0.892564254114151
TMEM207	-0.165988631911106
IL1RAP	0.598257253160013
GMNC	0.778125350425838
OSTN	-0.0374511312101182
UTS2B	0.616785070285124
CCDC50	0.331658351554922
PYDC2	-0.264184700253059
FGF12	0.332433287160079
MB21D2	0.1246129604832
HRASLS	0.832543514442286
ATP13A5	0.402163404609316
ATP13A4	0.133054504458579
OPA1	0.564700658071486
HES1	0.213106250850204
CPN2	-0.140038854237764
LRRC15	-0.0682775284383528
GP5	-0.00529832226468363
ATP13A3	0.53177300811603
TMEM44	0.521228938710317
LSG1	0.641178580607014
FAM43A	-0.0324155930901874
XXYLT1	0.504496706005142
ACAP2	0.507479488083047
PPP1R2	0.492605264687535
APOD	-0.183534599863116
MUC20	0.759726658568274
MUC4	1.04725518498641
TNK2	0.502044222045275
TFRC	0.976760495704818
ZDHHC19	0.0235382806129484
SLC51A	0.653856903133941
PCYT1A	0.529420570846489
TCTEX1D2	0.657821939596279
TM4SF19-TCTEX1D2	1.2716758936181
TM4SF19	0.170357050614065
UBXN7	0.596611137250029
RNF168	0.662177634129966
SMCO1	0.936470441693744
WDR53	0.690809752580788
FBXO45	0.726096123684818
NRROS	0.000847662699542759
PIGX	0.765651306374032
CEP19	0.731535411462798
PAK2	0.491358479602325
SENP5	0.602012938363213
NCBP2	0.501026586403445
NCBP2-AS2	0.603504704871175
PIGZ	0.444051148698682
MELTF	0.671682446509326
DLG1	0.604553532262862
BDH1	0.734196571395072
RUBCN	0.466386387870223
FYTTD1	0.480125667907661
LRCH3	0.304641560213545
IQCG	0.664616096456846
RPL35A	0.354594450651873
LMLN	0.569052447750309
ZNF595	0.551960844570867
ZNF718	0.609443800658523
ZNF732	0.580347482408804
ZNF141	0.47987085699909
ZNF721	0.592232425999524
PIGG	0.566258029110532
PDE6B	-0.0697897895241524
MYL5	0.587846424997834
PCGF3	0.52182176178782
CPLX1	-0.0100053178534981
GAK	0.518063825893445
TMEM175	0.567898813758719
DGKQ	0.516545668964424
SLC26A1	0.425108536377357
IDUA	0.568253878319983
FGFRL1	0.362898217574596
RNF212	0.0108685279729807
SPON2	0.000662906907854046
CTBP1	0.593556595992196
MAEA	0.339055515209983
UVSSA	0.627250829009195
NKX1-1	-0.113276494869944
FAM53A	0.702495414348552
SLBP	0.42792076517653
TMEM129	0.562959634155214
TACC3	0.490172135809097
FGFR3	0.777915215224493
LETM1	0.352194070295915
NELFA	0.486784078301547
C4orf48	0.420331056471193
NAT8L	0.0446466393492189
POLN	0.614547854168564
HAUS3	0.504021629131604
MXD4	0.514206806854877
ZFYVE28	0.364000100758231
CFAP99	0.318280096864772
RNF4	0.494522152577981
FAM193A	0.237027711667305
TNIP2	0.599313683659042
SH3BP2	0.472125933501397
ADD1	0.596924684593813
MFSD10	0.79310921132965
NOP14	0.582602418687881
GRK4	0.666952501675008
HTT	0.484836756653395
MSANTD1	0.100944140597525
RGS12	0.62057819432122
HGFAC	0.63003041834823
DOK7	0.884632519142737
LRPAP1	0.643080797645417
ADRA2C	-0.0763735485964671
OTOP1	0.0031312249912049
TMEM128	0.647799350997912
LYAR	0.533759604040989
ZBTB49	0.381687587218324
NSG1	0.650145216652856
STX18	0.569574229164784
MSX1	-0.0449466968905696
CYTL1	-0.0531596395828954
STK32B	-0.00136113760450258
EVC2	-0.00674184586606853
EVC	-0.123313329978213
CRMP1	-0.0037571387329668
JAKMIP1	-0.29391993563649
WFS1	0.618462142574496
PPP2R2C	-0.419653922331046
MAN2B2	0.148703403241958
MRFAP1	0.521780791783241
S100P	1.24239607326791
MRFAP1L1	0.655436762555137
BLOC1S4	0.647931052183945
KIAA0232	0.556528581187173
TBC1D14	0.303323422790021
CCDC96	0.471351466960741
TADA2B	0.529139480793368
GRPEL1	0.592096905752354
SORCS2	-0.207581175454134
PSAPL1	-0.289231938222077
AFAP1	0.0101511012342692
ABLIM2	-0.318767645750041
SH3TC1	0.0181508940588097
HTRA3	-0.0488633796040029
ACOX3	0.615993067138073
TRMT44	0.499634641260775
GPR78	0.885343617605232
CPZ	0.765496447357813
HMX1	0.00426069867458227
USP17L10	-0.0176388134865175
USP17L11	-7.24415204893207e-16
USP17L12	-7.24415204893207e-16
USP17L13	-7.24415204893207e-16
USP17L15	-7.24415204893207e-16
USP17L17	-7.24415204893207e-16
USP17L18	-7.24415204893207e-16
USP17L19	-7.24415204893207e-16
USP17L20	-7.24415204893207e-16
USP17L24	-7.24415204893207e-16
USP17L25	-7.24415204893207e-16
USP17L26	-7.24415204893207e-16
USP17L27	-7.24415204893207e-16
USP17L28	-7.24415204893207e-16
USP17L29	-7.24415204893207e-16
USP17L30	-7.24415204893207e-16
SLC2A9	0.548443955710848
DRD5	0.0642417122991974
WDR1	0.551658224308884
ZNF518B	0.337659254059058
CLNK	-0.0499001828249194
HS3ST1	0.98883975457909
RAB28	0.610995707519899
NKX3-2	0.182394723370293
BOD1L1	0.585392889058866
CPEB2	-0.070254209269922
C1QTNF7	0.25344506428555
CC2D2A	0.568542147884193
FBXL5	0.501375983733953
FAM200B	0.807344064769728
BST1	0.359461071978999
CD38	-0.0140205322102829
FGFBP1	-0.250315648238165
FGFBP2	-0.0526700439281416
PROM1	0.305851389710281
TAPT1	0.568889747348384
LDB2	0.255160023408971
QDPR	0.566191079130816
CLRN2	-0.069055334790115
LAP3	0.36351732360566
MED28	0.609132042329575
FAM184B	0.688813746435173
DCAF16	0.694144923580057
NCAPG	0.227727491203381
LCORL	0.695602248668868
SLIT2	-0.0595556535645683
PACRGL	0.729173535192693
KCNIP4	0.641025389977417
ADGRA3	0.512958152937651
PPARGC1A	0.0615250012448112
DHX15	0.554677997716761
SOD3	-0.00853510302495678
CCDC149	0.179765142644546
LGI2	-0.0294884720479523
SEPSECS	0.469866344076572
PI4K2B	0.318141784191777
ZCCHC4	0.355513245280424
ANAPC4	0.63611304800941
SLC34A2	0.127016360309697
SEL1L3	0.228677073434343
SMIM20	0.784502323887093
RBPJ	0.605017650066371
CCKAR	0.110138046712987
TBC1D19	0.66352784378582
STIM2	0.487706539460866
PCDH7	0.0161663671988509
ARAP2	0.12752014746657
DTHD1	-0.0576990671601199
NWD2	-0.0812086599806504
C4orf19	0.591525564853979
RELL1	0.0278137247297269
PGM2	0.63246293271968
TBC1D1	0.181978969337766
PTTG2	0.995512410002511
KLF3	0.0961793188941065
TLR10	-0.199163484989235
TLR1	-0.162870694986021
TLR6	-0.111926954987363
FAM114A1	0.133427421712402
TMEM156	0.222258625810023
KLHL5	0.0200001687309408
WDR19	0.256430198980806
RFC1	0.532512094705118
KLB	0.394052252433199
RPL9	0.729540188447417
LIAS	0.732025553158336
UGDH	0.480740624038137
SMIM14	0.819726425618727
UBE2K	0.631345538559859
PDS5A	0.584065357348274
N4BP2	0.0354042912848587
RHOH	-0.0273182207414703
CHRNA9	0.476980393621065
RBM47	0.463809388814692
NSUN7	0.476152668747425
APBB2	0.0850907848429961
UCHL1	0.0207015204454072
LIMCH1	0.893940291453518
PHOX2B	-0.298476237455285
TMEM33	0.5342307993699
DCAF4L1	0.341396507785724
SLC30A9	0.738267700424194
BEND4	-0.143146741051037
SHISA3	0.110031381117179
ATP8A1	0.131271987565832
GRXCR1	0.0189730172713914
KCTD8	0.612196662303457
YIPF7	-0.364084043499907
GUF1	0.737944821132157
GNPDA2	0.316030718129207
GABRG1	0.0494976761024626
GABRA2	0.327305777928601
COX7B2	0.445095270473455
GABRA4	-0.0212634937064069
GABRB1	0.402946705435282
COMMD8	0.382027660539301
ATP10D	0.165524883906649
CORIN	-0.0321069437441582
NFXL1	0.689699564156564
NIPAL1	0.629465145178668
CNGA1	1.17991732878947
TXK	0.942245399355847
TEC	0.185722047305238
SLAIN2	0.466624738171461
SLC10A4	0.239567623227371
ZAR1	0.126966256644073
FRYL	0.51220153762911
OCIAD1	0.627283705098602
OCIAD2	0.79139120525765
CWH43	-0.0161904837712084
DCUN1D4	0.502610062804203
LRRC66	-0.0177988144841648
SGCB	0.0112388375798212
SPATA18	-0.0834786449827958
USP46	0.854746983304071
ERVMER34-1	0.924777819881663
RASL11B	0.954036344730648
SCFD2	0.67169481269558
FIP1L1	0.605004842580748
LNX1	0.962965975487137
CHIC2	0.65048664476301
GSX2	-0.0110179381571953
PDGFRA	0.0161051642816068
KIT	0.1948195849599
KDR	0.106605718001418
SRD5A3	0.632078607262117
TMEM165	0.598692442302128
CLOCK	0.500240044250252
PDCL2	0.246761465092
NMU	0.20404959859806
EXOC1	0.487044256166856
CEP135	0.546359008475431
KIAA1211	0.531733400700305
AASDH	0.569045911132997
PPAT	0.59222074919044
PAICS	0.645915650219723
SRP72	0.477053589887946
ARL9	0.649953858865999
THEGL	0.0995407927534123
HOPX	0.072139737635545
SPINK2	0.0294095469487256
REST	0.182091942591462
NOA1	0.521794664570902
POLR2B	0.563638756063181
IGFBP7	0.00907782777572533
ADGRL3	1.0206674035093
TECRL	0.127839140960015
EPHA5	-0.00456752508566803
CENPC	0.563423322211457
STAP1	0.0538236603766671
UBA6	0.643509215144178
GNRHR	0.169157441623251
TMPRSS11D	0.584980322364799
TMPRSS11A	0.282900241982907
TMPRSS11F	0.606904865919704
TMPRSS11B	-0.0541879253434995
YTHDC1	0.352516507505173
TMPRSS11E	0.0510488281702569
UGT2B17	0.986946839269491
UGT2B15	0.946001717669866
UGT2B10	0.404688911358259
UGT2A3	-0.409504082071434
UGT2B7	0.879419156459049
UGT2B11	1.10463256514491
UGT2B28	0.428756537794001
UGT2B4	0.947948524145985
UGT2A1	0.356175237740288
UGT2A2	-0.115355920696138
SULT1B1	0.0634690598407544
SULT1E1	0.42004246015363
CSN1S1	-0.347158894672415
CSN2	0.46599808416524
STATH	-0.112016729144979
HTN3	0.491829755637419
HTN1	-0.0189218154887738
PRR27	-0.258573204372289
ODAM	0.718746578290736
FDCSP	-0.614918458178456
CSN3	0.456171918312284
CABS1	0.0192728762755726
SMR3A	0.0576662864200436
SMR3B	0.0167753452377036
OPRPN	-0.00497466562095055
MUC7	-0.0754956431439769
AMTN	0.557153741983262
AMBN	0.0984872506467038
ENAM	-0.0203040082693213
JCHAIN	0.0110621363994115
UTP3	0.611707068822398
RUFY3	0.538516105165496
GRSF1	0.591533459367012
MOB1B	0.594253389791683
DCK	0.62568634924516
SLC4A4	0.311268085179659
GC	0.476958115007724
NPFFR2	0.411196205021544
ADAMTS3	0.193695452007695
COX18	0.538463345366084
ANKRD17	0.460175238685093
ALB	1.1716713185823
AFP	0.633955355347043
AFM	0.392319383632167
RASSF6	0.324051781611951
CXCL8	0.212164584606543
CXCL6	0.0596007188576997
PF4V1	0.489469300208404
CXCL1	-0.0713222130577047
PF4	0.257628021406242
PPBP	-0.00975241384190575
CXCL5	0.00311889258000749
CXCL3	0.100144183738529
CXCL2	0.00719216460974854
MTHFD2L	0.58674393228648
EPGN	1.12434660711217
EREG	0.70883058930858
AREG	0.797300059832835
BTC	0.851697086523264
PARM1	0.0183128070679093
RCHY1	0.599956858909943
THAP6	0.509938622639734
CDKL2	0.74981632144766
G3BP2	0.590905256928516
USO1	0.556065373731741
PPEF2	0.129437060289651
NAAA	0.202696974770217
SDAD1	0.551510821655604
CXCL9	0.0681831665162694
ART3	0.43333203821004
CXCL10	0.00297153507871264
CXCL11	0.125045458040654
NUP54	0.59403307364101
SCARB2	0.585956241284416
FAM47E	0.695351400340694
FAM47E-STBD1	1.14847368291592
STBD1	0.759008512188513
CCDC158	0.765638692915424
SHROOM3	0.684767386987949
SOWAHB	0.975017238889411
SEPT11	0.489526630212665
CCNI	0.554220697722947
CCNG2	0.772216962464887
CXCL13	0.215946034782089
CNOT6L	0.418722337540146
MRPL1	0.69763922346141
FRAS1	0.700812163623641
ANXA3	0.313540317200853
BMP2K	0.447303152424924
PAQR3	0.340094127896148
NAA11	0.588543570801793
GK2	0.0691845740665875
ANTXR2	0.267536526166828
PRDM8	0.426802735961172
FGF5	0.137058064410632
BMP3	0.197814020084431
PRKG2	0.1405418483591
RASGEF1B	0.182018979076568
HNRNPD	0.349664406435785
HNRNPDL	0.406419289062648
ENOPH1	0.640767142951659
TMEM150C	-0.0294358290550987
SCD5	0.449531151062971
SEC31A	0.328865935113731
THAP9	0.625198166915852
LIN54	0.481334605734176
COPS4	0.534404003241088
PLAC8	0.262418543602162
COQ2	0.607735565099012
HPSE	0.0609171116776455
HELQ	0.592775839734998
MRPS18C	0.548401326595789
GPAT3	0.0519436869620715
NKX6-1	0.729739147109145
CDS1	0.721443822675872
WDFY3	0.431983383906825
ARHGAP24	-0.00156025067023774
MAPK10	0.192596903683252
PTPN13	0.482813886904003
SLC10A6	-0.00478487559381121
C4orf36	0.459985807748708
AFF1	0.529932314019846
KLHL8	0.284538587555106
HSD17B13	0.626914446581052
HSD17B11	0.549514749599816
NUDT9	0.479253392549325
SPARCL1	0.00348405276814414
DSPP	0.0362969914765884
DMP1	0.535172170425202
IBSP	0.0575367871734251
MEPE	-0.0260441460443638
SPP1	-0.425093318609859
PKD2	0.357812152065903
ABCG2	0.565092260716638
PPM1K	0.265969660389529
HERC6	0.17910470004857
HERC5	0.385226781546248
PIGY	1.21439610417619e-15
HERC3	0.559533925997765
NAP1L5	-0.0332875925773516
FAM13A	0.360155539327928
TIGD2	0.304819727805552
GPRIN3	0.00337004404591877
SNCA	-0.120002998102759
MMRN1	0.389290171354365
CCSER1	0.572216943425752
GRID2	0.00196626103031068
ATOH1	-0.0810586589489675
SMARCAD1	0.435605439001616
HPGDS	0.0169805805779255
PDLIM5	0.181872082372106
BMPR1B	0.000388951763330576
UNC5C	-0.0854169208787623
PDHA2	0.427311064348155
STPG2	1.4841424263137
RAP1GDS1	0.779488662294983
TSPAN5	0.282513374916218
EIF4E	0.589262115138397
METAP1	0.664353116544176
ADH5	0.382588529923962
ADH4	0.954885121860075
ADH6	0.439995552138082
ADH1A	0.823931996389702
ADH1B	0.206254579802165
ADH1C	0.0941484996141137
ADH7	0.160349526622324
C4orf17	0.165515036019213
TRMT10A	0.608139855866943
MTTP	0.440645426060248
DAPP1	0.936549917015392
LAMTOR3	0.776917859165517
DNAJB14	0.639667144487612
H2AFZ	0.520791294205396
DDIT4L	-0.073443803752968
EMCN	0.271508626858746
PPP3CA	0.643394311571732
BANK1	0.318406260679388
SLC39A8	0.474991297001591
NFKB1	0.705221827055467
MANBA	0.520894720609293
UBE2D3	0.604745154494531
CISD2	0.576851420343419
SLC9B1	0.636842425945024
SLC9B2	0.456294298148609
BDH2	0.623996174723331
CENPE	0.188899008858816
TACR3	1.6830345449562
CXXC4	0.296676981381926
TET2	0.375615557959927
PPA2	0.719470100458759
ARHGEF38	0.0637081118702433
INTS12	0.632091221775702
GSTCD	0.380455866543007
NPNT	-0.185359470068877
TBCK	0.712876110356225
AIMP1	0.491246245862806
GIMD1	0.00357119896913966
DKK2	-0.512350031468109
PAPSS1	0.538667371416247
SGMS2	0.673137699044448
CYP2U1	0.465011683810271
HADH	0.650148501198981
LEF1	-0.0145633702721215
RPL34	0.831388636279431
OSTC	0.504449286735231
ETNPPL	0.659529892717865
COL25A1	0.653783118344122
SEC24B	0.639216960365339
MCUB	0.402032630895422
CASP6	0.613565914994078
PLA2G12A	0.619334489378098
CFI	0.474346007612175
GAR1	0.63819163119391
RRH	0.819144552483634
LRIT3	0.666898861346069
EGF	0.110313476226531
ELOVL6	0.734245625339219
ENPEP	-0.0269868734690496
PITX2	0.511443905712479
AP1AR	0.61507600387204
TIFA	0.456445583907269
ALPK1	0.62652733872159
NEUROG2	1.0126208887532
ZGRF1	0.378698099303266
LARP7	0.581774007063277
ANK2	0.361141606939297
CAMK2D	0.722932849282412
ARSJ	0.346559268374076
UGT8	1.53531690701521
NDST4	0.0140241103958461
TRAM1L1	0.788687073188383
NDST3	0.508861792235783
PRSS12	1.19772193056173
METTL14	0.58248453613435
SEC24D	0.466828299109379
SYNPO2	-0.0832631986252291
MYOZ2	-0.148418781063989
USP53	0.339125917508775
C4orf3	0.603787269380523
FABP2	0.666791837135621
PDE5A	0.283684352144601
MAD2L1	0.423428436470215
PRDM5	0.383176131882965
NDNF	0.563859045083555
TNIP3	0.0122386418545819
QRFPR	0.727872141991011
ANXA5	-0.205956893546567
TMEM155	0.64071878399652
EXOSC9	0.680923446164814
CCNA2	0.348192214226442
BBS7	0.591599515419279
TRPC3	0.567777039681797
KIAA1109	0.619485216076204
ADAD1	-0.0767024232126681
IL2	1.5140918088033
IL21	-0.0493673622556024
BBS12	0.600910878660617
FGF2	0.231390763823412
NUDT6	0.677026672367737
SPATA5	0.532928080608269
SPRY1	0.639607900475287
ANKRD50	0.904981934743094
FAT4	-0.0802403260214719
INTU	0.629804797119577
SLC25A31	1.469570378783
HSPA4L	0.424017734734059
PLK4	0.198873284169067
MFSD8	0.521522816378022
ABHD18	0.497502734721617
LARP1B	0.390477724733926
PGRMC2	0.591461525358439
JADE1	0.585654114456674
SCLT1	0.589012991973588
C4orf33	0.762859022740706
PCDH10	0.521579121320684
PABPC4L	-0.100563597622155
PCDH18	-0.0744232253761819
SLC7A11	-0.0764837052673264
NOCT	0.647264009938553
ELF2	0.548275130395502
MGARP	0.710821434411064
NDUFC1	0.762327027979011
NAA15	0.541812807990021
RAB33B	0.420174653077351
SETD7	0.445748636403804
MGST2	0.625795450166651
MAML3	0.360040784760122
SCOC	0.59337129333899
CLGN	0.348481157402037
MGAT4D	-0.0461838648003224
ELMOD2	0.576658946330647
